ANALS_TRGET_YEAR,ANALS_TRGET_MT,ONE_AREA_NM,TWO_AREA_NM,SETLER_BASE_MNURI_SETLE_FQ_CO,MRHST_BASE_MNURI_SETLE_FQ_CO,ALL_LON_FQ_CO,AGE_SEVEN_BELOW_LON_FQ_CO,AGE_THIRTEEN_BELOW_LON_FQ_CO,AGE_NINETEEN_BELOW_LON_FQ_CO,N20S_LON_FQ_CO,N30S_LON_FQ_CO,N40S_LON_FQ_CO,N50S_LON_FQ_CO,N60S_LON_FQ_CO,N70S_ABOVE_LON_FQ_CO
2019,09,제주특별자치도,서귀포시,745,630,36113,2566,5141,1121,1433,8416,11737,3367,1497,506
2019,10,제주특별자치도,서귀포시,866,719,35323,2328,4763,977,1545,8501,11527,3175,1569,572
2019,11,제주특별자치도,서귀포시,1594,1250,36946,2514,5032,1302,1728,8821,12008,3278,1452,604
2019,12,제주특별자치도,서귀포시,2473,2029,48074,2937,5275,2364,2822,11189,14544,4816,2411,1223
2019,02,제주특별자치도,제주시,3025,3196,93113,5562,16516,5441,5299,17027,29383,7622,3122,1252
2019,03,제주특별자치도,제주시,5927,6269,102291,7223,16997,4897,5172,19948,32730,8241,3148,1371
2019,04,제주특별자치도,제주시,4073,4423,91416,6679,13516,3813,5014,18317,28711,7241,2823,1263
2019,05,제주특별자치도,제주시,4138,4423,90988,6421,13253,5664,4738,17624,28463,7499,3126,1294
2019,06,제주특별자치도,제주시,3877,4054,91554,7520,14344,4523,4323,18919,29175,7020,2697,1091
2019,07,제주특별자치도,제주시,3528,3766,99436,8370,15928,4818,4612,20591,30735,7690,3182,1135
2019,08,제주특별자치도,제주시,3188,3538,125119,9792,20527,7388,5977,25641,38873,9382,3631,1391
2019,09,제주특별자치도,제주시,2144,2299,93055,7931,13223,3978,4935,19796,28033,7302,3326,1017
2019,10,제주특별자치도,제주시,2301,2519,96274,7871,13186,4278,4768,20339,28259,7279,2774,1067
2019,11,제주특별자치도,제주시,3488,3682,93736,8487,13478,4426,4722,20440,28316,7152,2932,1217
2019,12,제주특별자치도,제주시,6096,6455,94781,9047,13873,4536,4619,20258,28352,7518,3416,1252
2019,02,충청남도,금산군,339,219,5929,899,1370,363,358,795,1106,500,378,72
2019,03,충청남도,금산군,705,526,6238,882,1340,357,308,922,1394,514,355,60
2019,04,충청남도,금산군,422,286,5802,954,1035,224,329,898,1328,508,325,50
2019,05,충청남도,금산군,413,239,5654,905,921,283,380,797,1343,575,278,65
2019,06,충청남도,금산군,314,166,5493,836,1084,328,373,709,1211,499,314,42
2019,07,충청남도,금산군,364,204,6673,1043,1416,322,339,912,1397,640,405,76
2019,08,충청남도,금산군,323,200,6888,1190,1519,387,363,972,1415,583,289,78
2019,09,충청남도,금산군,275,171,5373,863,872,197,264,824,1298,549,316,27
2019,10,충청남도,금산군,315,204,4252,640,624,209,212,850,983,340,280,41
2019,11,충청남도,금산군,731,468,5250,927,858,188,160,946,1163,557,325,40
2019,12,충청남도,금산군,573,379,5309,832,865,201,251,875,1215,644,337,50
2019,02,충청남도,논산시,1101,1071,10809,562,1724,1234,560,1559,2907,1300,642,238
2019,03,충청남도,논산시,2130,2090,11644,693,1768,989,546,2003,3189,1435,659,310
2019,04,충청남도,논산시,1362,1319,10235,715,1375,636,656,2008,2754,1200,572,250
2019,05,충청남도,논산시,1354,1157,10268,698,1292,1254,620,1849,2580,1145,549,237
2019,06,충청남도,논산시,999,885,9093,582,1037,1038,551,1572,2417,1036,549,241
2019,07,충청남도,논산시,941,785,8381,585,995,995,625,1456,2068,931,451,222
2019,08,충청남도,논산시,821,851,10182,771,1572,1041,577,1771,2617,1071,504,202
2019,09,충청남도,논산시,762,768,7569,633,815,779,430,1469,1838,864,453,186
2019,10,충청남도,논산시,868,847,7174,555,746,733,449,1245,1857,867,501,166
2019,11,충청남도,논산시,1467,1332,7932,728,825,851,386,1483,2017,760,594,190
2019,12,충청남도,논산시,1605,1414,8242,735,819,749,402,1685,2138,808,569,248
2019,02,충청남도,당진시,419,335,23502,2815,5382,1446,1022,4872,5618,1405,592,226
2019,03,충청남도,당진시,689,603,24935,3532,5012,1026,1025,5596,6322,1426,669,246
2019,04,충청남도,당진시,493,423,24597,3869,5209,862,765,5576,6075,1301,613,247
2019,05,충청남도,당진시,595,522,22430,3692,4383,925,735,5209,5469,1228,541,170
2019,06,충청남도,당진시,454,464,22660,3507,4649,1030,787,5318,5418,1065,614,228
2019,07,충청남도,당진시,466,433,28457,3945,5795,1937,1115,6264,6624,1409,755,236
2019,08,충청남도,당진시,536,540,30129,4125,6541,1976,1164,6534,6857,1694,729,352
2019,09,충청남도,당진시,307,239,23598,3746,4768,801,879,5355,5793,1296,605,290
2019,10,충청남도,당진시,306,246,20783,3496,3773,1005,779,5023,4672,1221,390,244
2019,11,충청남도,당진시,641,491,21896,3524,3904,1010,858,5398,5015,1179,496,260
2019,12,충청남도,당진시,716,605,22949,3649,4238,1035,806,5387,4988,1235,667,284
2019,02,충청남도,서산시,516,407,33131,1641,5660,2434,1759,6529,9923,2853,922,277
2019,03,충청남도,서산시,859,735,35963,2174,6103,1766,1495,8136,11115,3000,899,277
2019,04,충청남도,서산시,659,540,31981,2231,5383,1206,1346,7815,9464,2668,815,303
2019,05,충청남도,서산시,576,421,30671,1864,4966,1873,1404,7036,9214,2642,734,315
2019,06,충청남도,서산시,484,402,33444,1951,5481,1528,1593,6927,9400,2729,685,312
2019,07,충청남도,서산시,481,412,35296,2055,5375,3004,1769,7763,10033,3102,778,290
2019,08,충청남도,서산시,385,364,39387,2496,6539,3723,1773,8314,11306,3146,856,278
2019,09,충청남도,서산시,280,268,28863,2259,4726,1439,1343,7004,7969,2462,712,208
2019,10,충청남도,서산시,283,261,27315,2099,4090,1371,1215,7157,7200,2382,584,229
2019,11,충청남도,서산시,564,476,30809,2549,4993,1649,1477,7718,8387,2509,603,170
2019,12,충청남도,서산시,715,664,32295,2415,5149,1759,1428,7495,8833,2837,826,239
2019,02,충청남도,아산시,1020,784,78289,9202,15545,4012,2855,19042,21320,3999,1363,522
2019,03,충청남도,아산시,2370,2048,85075,10835,15092,3846,2886,22537,23295,4381,1360,468
2019,04,충청남도,아산시,1525,1291,81937,12490,13618,2354,2922,22205,22310,4139,1133,416
2019,05,충청남도,아산시,1531,1200,70946,10528,11800,3434,2552,17684,19159,3852,1182,467
2019,06,충청남도,아산시,1362,923,73125,10331,12986,2475,2652,18344,20123,3457,1888,491
2019,07,충청남도,아산시,1040,783,79462,11317,14126,5151,3054,19330,21128,3487,1239,411
2019,08,충청남도,아산시,892,677,87879,12128,15806,5466,2892,21413,23606,3863,1300,851
2019,09,충청남도,아산시,754,609,67253,10671,10419,2501,1941,18248,18630,3172,967,474
2019,10,충청남도,아산시,1151,848,49748,7489,8358,2147,1819,12851,13046,2595,780,393
2019,11,충청남도,아산시,1971,1484,49746,7042,8179,2619,2087,12922,12856,2582,802,419
2019,12,충청남도,아산시,1655,1589,51588,6558,8776,2728,2079,12936,13811,2872,1129,414
2019,02,충청남도,예산군,508,451,2509,64,166,135,178,629,718,323,106,97
2019,03,충청남도,예산군,877,840,3024,44,173,109,268,609,759,510,156,94
2019,04,충청남도,예산군,830,746,2778,113,118,51,191,614,624,496,144,96
2019,05,충청남도,예산군,651,592,2473,68,75,97,210,558,544,485,157,117
2019,06,충청남도,예산군,533,453,2767,68,99,131,297,603,666,418,213,70
2019,07,충청남도,예산군,437,382,2493,162,93,165,144,370,819,326,225,79
2019,08,충청남도,예산군,365,304,2778,81,96,135,387,329,808,403,245,94
2019,09,충청남도,예산군,298,281,2208,66,92,114,63,327,666,456,158,64
2019,10,충청남도,예산군,534,516,2324,128,97,90,153,463,617,403,121,69
2019,11,충청남도,예산군,723,662,2675,247,85,95,382,499,536,439,176,43
2019,12,충청남도,예산군,661,569,2529,190,51,63,151,575,739,320,233,47
2019,02,충청남도,천안시 동남구,875,537,51237,2549,9818,2660,2464,9934,15602,4116,1978,911
2019,03,충청남도,천안시 동남구,1792,1760,59522,3268,11235,2104,2584,12212,18018,4382,2008,922
2019,04,충청남도,천안시 동남구,1172,1176,51806,3120,9262,1684,2438,10859,15638,3660,1818,888
2019,05,충청남도,천안시 동남구,1225,1335,48289,2830,7889,1977,2193,9960,14395,3563,1678,931
2019,06,충청남도,천안시 동남구,1103,1313,52642,2804,9731,2212,2718,10823,15733,3787,1827,898
2019,07,충청남도,천안시 동남구,1018,1091,60454,3524,10767,3319,3149,12409,17829,4627,1962,1043
2019,08,충청남도,천안시 동남구,1092,1153,64588,3747,11605,3537,2723,13111,18788,4922,2040,819
2019,09,충청남도,천안시 동남구,680,711,50123,3180,8461,1913,2314,10708,15216,3953,1860,865
2019,10,충청남도,천안시 동남구,714,662,42611,2966,6984,1646,2038,9438,12407,3416,1593,598
2019,11,충청남도,천안시 동남구,1050,986,50391,3685,8905,1988,2174,10732,15419,3656,1756,775
2019,12,충청남도,천안시 동남구,2280,1478,49408,3894,8384,2213,2256,10985,14549,3627,1823,719
2019,02,충청남도,천안시 서북구,769,386,64366,2769,9801,3841,3452,15899,21843,4505,1580,446
2019,03,충청남도,천안시 서북구,1601,831,70427,3842,11160,2836,3389,18444,23745,4593,1785,471
2019,04,충청남도,천안시 서북구,1105,504,65804,3620,9759,2269,3290,18741,21650,4200,1592,536
2019,05,충청남도,천안시 서북구,977,478,62328,3295,8494,3195,3404,18207,19459,4331,1459,303
2019,06,충청남도,천안시 서북구,919,517,67364,3549,9957,2997,3602,18615,22208,4411,1420,361
2019,07,충청남도,천안시 서북구,899,454,76651,3660,11651,5599,4258,19531,24780,5000,1549,392
2019,08,충청남도,천안시 서북구,799,491,78806,3826,12351,5500,3658,20599,25537,5022,1706,386
2019,09,충청남도,천안시 서북구,589,319,59348,3615,8446,2521,3144,16850,19066,3809,1374,372
2019,10,충청남도,천안시 서북구,558,365,53805,3190,7882,2323,2810,15663,16924,3367,1268,253
2019,11,충청남도,천안시 서북구,1105,473,65168,4059,9406,2831,3311,19321,20292,3912,1396,388
2019,12,충청남도,천안시 서북구,1753,770,69253,4388,9705,3768,3525,19574,21719,4314,1643,356
2019,02,충청남도,홍성군,575,626,20311,379,1226,468,325,1632,2127,582,285,64
2019,03,충청남도,홍성군,910,959,21809,800,1905,671,534,3221,3797,885,412,94
2019,04,충청남도,홍성군,632,658,19903,583,1417,338,518,2429,3018,736,369,68
2019,05,충청남도,홍성군,573,615,20279,646,1071,558,494,2410,2616,701,396,71
2019,06,충청남도,홍성군,470,529,19149,567,1036,453,438,2008,2153,509,204,28
2019,07,충청남도,홍성군,436,465,24174,1010,1549,1031,693,3235,3690,875,466,79
2019,08,충청남도,홍성군,417,470,26942,852,1991,1099,587,3051,3764,985,470,41
2019,09,충청남도,홍성군,259,288,19100,715,1147,355,391,2345,2430,596,324,39
2019,10,충청남도,홍성군,354,370,17772,438,720,313,240,1399,1330,370,154,54
2019,11,충청남도,홍성군,556,597,20161,767,1129,524,445,2207,2592,706,320,72
2019,12,충청남도,홍성군,912,874,21734,769,1056,500,551,2110,2551,644,391,85
2019,02,충청북도,괴산군,307,256,2862,18,399,238,102,414,762,306,280,127
2019,03,충청북도,괴산군,552,486,2636,16,306,227,67,365,684,350,299,127
2019,04,충청북도,괴산군,361,272,2185,15,221,93,87,355,636,331,207,109
2019,05,충청북도,괴산군,329,238,1917,10,161,114,92,250,622,227,186,114
2019,06,충청북도,괴산군,306,217,2135,25,219,103,93,427,550,254,210,110
2019,07,충청북도,괴산군,278,204,2779,61,233,298,123,463,738,298,237,145
2019,08,충청북도,괴산군,236,187,2445,35,223,345,88,323,566,289,323,79
2019,09,충청북도,괴산군,240,216,1866,29,173,151,49,337,495,229,203,75
2019,10,충청북도,괴산군,261,215,1688,6,163,114,68,284,470,192,190,74
2019,11,충청북도,괴산군,348,314,2002,40,178,175,79,396,481,244,199,99
2019,12,충청북도,괴산군,716,631,2413,20,194,306,103,384,585,265,294,121
2019,02,충청북도,단양군,102,83,4980,388,918,313,433,599,845,648,432,141
2019,03,충청북도,단양군,288,230,4814,408,776,319,407,696,853,638,310,104
2019,04,충청북도,단양군,171,133,4415,460,724,199,259,656,834,549,305,98
2019,05,충청북도,단양군,255,230,4363,400,503,211,312,737,834,525,355,102
2019,06,충청북도,단양군,218,160,4119,427,759,158,254,695,729,439,231,97
2019,07,충청북도,단양군,165,121,4419,408,692,310,291,667,872,505,275,114
2019,08,충청북도,단양군,141,92,4807,423,687,350,296,677,1026,580,371,98
2019,09,충청북도,단양군,137,84,4323,447,640,226,259,656,872,531,329,70
2019,10,충청북도,단양군,165,124,3642,368,407,157,196,711,651,498,376,69
2019,11,충청북도,단양군,295,219,4445,484,489,178,262,821,959,476,354,93
2019,12,충청북도,단양군,388,267,4396,386,514,232,271,674,847,500,509,124
2019,02,충청북도,보은군,256,242,2509,38,350,403,89,459,503,203,143,68
2019,03,충청북도,보은군,569,469,2176,5,312,239,130,345,479,229,123,73
2019,04,충청북도,보은군,398,347,2231,94,299,110,53,576,439,195,141,53
2019,05,충청북도,보은군,420,366,1654,51,227,140,41,395,369,174,79,61
2019,06,충청북도,보은군,318,267,1903,41,228,126,124,456,412,204,76,56
2019,07,충청북도,보은군,259,195,2591,49,427,367,157,426,468,223,122,68
2019,08,충청북도,보은군,210,157,2792,86,397,406,119,504,524,219,160,86
2019,09,충청북도,보은군,216,159,2111,77,365,201,88,442,414,241,86,75
2019,10,충청북도,보은군,243,226,1683,74,208,85,128,393,262,197,170,63
2019,11,충청북도,보은군,370,282,2063,137,231,182,107,483,331,139,159,82
2019,12,충청북도,보은군,513,370,2190,134,265,255,76,495,368,149,189,92
2019,02,충청북도,영동군,306,255,1924,38,243,152,68,359,425,222,174,46
2019,03,충청북도,영동군,483,286,2023,88,233,126,104,434,534,240,160,40
2019,04,충청북도,영동군,361,203,1888,47,177,85,84,409,481,196,152,53
2019,05,충청북도,영동군,348,181,2315,46,300,222,119,406,584,288,216,24
2019,06,충청북도,영동군,300,139,1,0,0,0,0,0,0,0,0,0
2019,07,충청북도,영동군,313,154,1661,53,233,136,62,392,425,191,88,34
2019,08,충청북도,영동군,301,145,2247,62,177,236,119,386,573,286,187,58
2019,09,충청북도,영동군,139,100,1659,60,107,111,98,394,391,250,123,14
2019,10,충청북도,영동군,143,77,1388,67,73,82,56,358,339,205,102,50
2019,11,충청북도,영동군,354,182,1350,58,57,36,96,355,323,211,124,17
2019,12,충청북도,영동군,589,398,1397,73,33,136,95,302,268,241,181,15
2019,02,충청북도,옥천군,225,156,5275,347,936,440,279,988,1246,443,238,106
2019,03,충청북도,옥천군,396,256,5283,392,850,406,352,853,1185,442,239,131
2019,04,충청북도,옥천군,387,277,4915,378,825,345,327,944,1153,368,214,109
2019,05,충청북도,옥천군,396,238,4143,324,565,365,247,753,1096,393,237,113
2019,06,충청북도,옥천군,305,163,4929,439,775,310,328,825,1144,449,269,120
2019,07,충청북도,옥천군,336,216,5830,451,899,514,447,898,1339,542,340,116
2019,08,충청북도,옥천군,369,243,6427,526,1237,387,358,1050,1677,547,287,123
2019,09,충청북도,옥천군,251,190,5767,732,903,279,286,1139,1532,524,218,110
2019,10,충청북도,옥천군,394,242,4516,433,528,292,262,730,1027,350,183,80
2019,11,충청북도,옥천군,493,352,4757,440,668,268,341,890,1227,400,265,138
2019,12,충청북도,옥천군,356,243,5543,449,781,340,479,938,1346,475,245,177
2019,02,충청북도,음성군,152,97,4125,68,437,430,248,778,1076,505,313,95
2019,03,충청북도,음성군,407,282,3939,74,375,264,180,815,1256,470,265,97
2019,04,충청북도,음성군,361,110,3527,118,437,105,190,789,1037,386,194,147
2019,05,충청북도,음성군,440,148,3187,117,359,198,174,703,885,350,188,90
2019,06,충청북도,음성군,399,127,3669,122,393,307,231,834,1026,408,165,85
2019,07,충청북도,음성군,437,161,4880,126,589,531,306,908,1280,550,213,77
2019,08,충청북도,음성군,424,146,4785,150,530,526,290,966,1284,515,235,82
2019,09,충청북도,음성군,208,107,3629,100,351,213,214,793,1061,506,167,74
2019,10,충청북도,음성군,210,91,2736,117,244,220,139,559,737,367,160,78
2019,11,충청북도,음성군,499,210,3405,125,297,228,200,740,922,461,236,59
2019,12,충청북도,음성군,747,456,4230,134,423,414,270,818,1132,549,254,59
2019,02,충청북도,제천시,593,473,20892,1378,2917,1466,1704,3093,4786,2793,1525,484
2019,03,충청북도,제천시,939,852,19895,1357,2496,1100,1614,3345,4863,2567,1311,528
2019,04,충청북도,제천시,683,576,18367,1342,2384,791,1504,3389,4446,2231,1202,561
2019,05,충청북도,제천시,643,480,17638,1233,2045,1044,1487,3162,4177,2351,1162,407
2019,06,충청북도,제천시,566,404,19696,1438,2492,1279,1676,3595,4520,2371,1197,456
2019,07,충청북도,제천시,544,384,22721,1744,3111,1662,1891,3947,5295,2524,1424,453
2019,08,충청북도,제천시,564,422,24434,1830,3480,1843,1911,3962,5905,2741,1457,514
2019,09,충청북도,제천시,459,383,19442,1696,2012,975,1667,3731,4589,2574,1258,405
2019,10,충청북도,제천시,760,583,16582,1384,1771,1071,1357,2937,4042,1992,1166,439
2019,11,충청북도,제천시,1086,876,20341,1786,2366,1192,1663,3690,4954,2363,1289,469
2019,12,충청북도,제천시,1288,1186,20994,1848,2404,1264,1652,3631,4967,2632,1461,504
2019,02,충청북도,증평군,160,153,5280,212,953,455,354,1032,1222,467,297,158
2019,03,충청북도,증평군,308,315,5983,381,891,492,345,1428,1427,517,253,149
2019,04,충청북도,증평군,239,198,5776,456,961,290,359,1517,1350,432,217,105
2019,05,충청북도,증평군,191,105,5260,340,758,507,279,1265,1234,397,259,88
2019,06,충청북도,증평군,161,92,5418,431,867,324,354,1273,1234,403,301,116
2019,07,충청북도,증평군,186,128,6968,454,1058,720,414,1552,1747,423,357,143
2019,08,충청북도,증평군,157,110,7651,560,1174,690,481,1823,1810,536,308,180
2019,09,충청북도,증평군,126,103,5643,452,1041,305,374,1394,1389,353,231,81
2019,10,충청북도,증평군,185,152,5060,370,742,316,323,1207,1346,362,255,93
2019,11,충청북도,증평군,158,141,6059,447,953,360,425,1628,1447,374,271,84
2019,12,충청북도,증평군,354,349,6309,425,899,525,355,1596,1442,520,328,139
2019,02,충청북도,진천군,123,79,14078,713,2609,1195,812,3177,4007,885,440,168
2019,03,충청북도,진천군,283,196,15106,1099,2545,1026,678,3864,4387,863,374,217
2019,04,충청북도,진천군,250,165,13815,1014,2082,728,765,3706,4044,898,347,171
2019,05,충청북도,진천군,227,122,13039,1116,1793,895,629,3508,3607,931,352,150
2019,06,충청북도,진천군,214,87,14721,1193,2160,674,873,4100,4084,1013,411,181
2019,07,충청북도,진천군,245,118,16050,1110,2598,1252,1032,3842,4453,933,541,229
2019,08,충청북도,진천군,197,168,17328,1280,2560,1533,960,4520,4766,979,467,211
2019,09,충청북도,진천군,175,66,13591,1134,1794,694,665,4031,3797,919,355,151
2019,10,충청북도,진천군,206,106,10461,906,1450,523,575,3050,2781,714,262,156
2019,11,충청북도,진천군,222,150,14284,1165,1926,857,793,3981,3878,989,443,193
2019,12,충청북도,진천군,473,329,14605,1361,2051,882,821,3842,3954,1149,388,122
2019,02,충청북도,청주시 상당구,702,1504,48382,3218,7849,3356,3226,9835,14272,3896,1913,583
2019,03,충청북도,청주시 상당구,1636,2747,43470,2885,5544,2033,3395,10552,12158,3964,1964,744
