SRLNUM,MRHST_NM,MRHST_LA,MRHST_LO,MRHST_CTPRVN_CD,MRHST_CTPRVN_NM,MRHST_SIGNGU_CD,MRHST_SIGNGU_NM,MRHST_ADSTRD_CD,MRHST_ADSTRD_NM,MRHST_FLAG_CD,MRHST_FLAG_CD_NM
772,고봉민김밥인,35.0989917,128.9891195,21,부산광역시,21100,사하구,2110051,괴정1동,B,급식카드가맹점
773,고봉민김밥인,35.0566344,128.9654456,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
774,고봉민김밥인,35.1887655,129.0890537,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
775,고봉민김밥인,35.1807067,129.1073459,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
776,고봉민김밥인,35.1046155,129.0202815,21,부산광역시,21020,서구,2102059,부민동,B,급식카드가맹점
777,고봉민김밥인,35.1298637,129.0485086,21,부산광역시,21030,동구,2103057,수정2동,B,급식카드가맹점
778,고봉민김밥인,35.0753208,129.0687687,21,부산광역시,21040,영도구,2104065,동삼1동,B,급식카드가맹점
779,고봉민김밥인,35.1689057,129.0376317,21,부산광역시,21050,부산진구,2105064,부암1동,B,급식카드가맹점
780,고봉민김밥인,35.1556985,129.0391047,21,부산광역시,21050,부산진구,2105081,가야제1동,B,급식카드가맹점
781,고봉민김밥인,35.1994144,129.0923221,21,부산광역시,21060,동래구,2106051,수민동,B,급식카드가맹점
782,고봉민김밥인,35.2299497,129.1594015,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
783,고봉민김밥인,35.1058452,128.9642762,21,부산광역시,21100,사하구,2110056,하단1동,B,급식카드가맹점
784,고봉민김밥인 개금점,35.1594433,129.0311601,21,부산광역시,21050,부산진구,2105074,개금1동,B,급식카드가맹점
785,고봉민김밥인 국제신도시,35.0982763,128.9208989,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
786,고봉민김밥인 남천점,35.1467136,129.1122260,21,부산광역시,21140,수영구,2114051,남천1동,B,급식카드가맹점
787,고봉민김밥인 다대점,35.0667978,128.9793650,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
788,고봉민김밥인 마리나점,35.1616441,129.1423237,21,부산광역시,21090,해운대구,2109073,우1동,B,급식카드가맹점
789,고봉민김밥인 부산송도점,35.0764184,129.0164834,21,부산광역시,21020,서구,2102068,암남동,B,급식카드가맹점
790,고봉민김밥인 재송점,35.1917780,129.1274758,21,부산광역시,21090,해운대구,2109064,재송1동,B,급식카드가맹점
791,고봉민김밥인 좌동점,35.1683712,129.1831954,21,부산광역시,21090,해운대구,2109066,좌1동,B,급식카드가맹점
792,고봉민김밥인(망미주공점),35.1807067,129.1073459,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
793,고봉민김밥인개금백병원점,35.1476385,129.0199780,21,부산광역시,21050,부산진구,2105074,개금1동,B,급식카드가맹점
794,고봉민김밥인구덕운동장점,35.1137338,129.0160800,21,부산광역시,21020,서구,2102053,동대신3동,B,급식카드가맹점
795,고봉민김밥인남산점,35.2722741,129.0911628,21,부산광역시,21020,서구,2102053,동대신3동,B,급식카드가맹점
796,고봉민김밥인덕천점,35.2092898,129.0051325,21,부산광역시,21080,북구,2108051,구포1동,B,급식카드가맹점
797,고봉민김밥인영도남항점,35.0913194,129.0427460,21,부산광역시,21040,영도구,2104054,영선1동,B,급식카드가맹점
798,고봉민김밥인원동점,35.1903679,129.1172580,21,부산광역시,21090,해운대구,2109064,재송1동,B,급식카드가맹점
799,고봉민김밥임,35.0811851,128.9673959,21,부산광역시,21100,사하구,2110061,장림2동,B,급식카드가맹점
800,고수라,35.1492264,129.0579443,21,부산광역시,21050,부산진구,2105077,범천1동,B,급식카드가맹점
801,고수라김밥 만덕동문점,35.2098511,129.0340743,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
802,고집센그집갈비탕,35.1105991,129.0131929,21,부산광역시,21020,서구,2102054,서대신1동,B,급식카드가맹점
803,고촌보쌈돼지국밥,35.2058286,129.0789723,21,부산광역시,21060,동래구,2106065,명륜동,B,급식카드가맹점
804,고향식당,35.1649733,129.0526725,21,부산광역시,21050,부산진구,2105064,부암1동,B,급식카드가맹점
805,고향집 칼국수,35.1212230,129.0981336,21,부산광역시,21070,남구,2107061,용당동,B,급식카드가맹점
806,공룡김밥,35.1557537,129.0438851,21,부산광역시,21050,부산진구,2105081,가야제1동,B,급식카드가맹점
807,공짜루,35.1224824,129.0842323,21,부산광역시,21070,남구,2107062,감만1동,B,급식카드가맹점
808,곽여사할매국밥갈비탕,35.0615108,128.9837188,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
809,광복 경양식,35.1020999,129.0305893,21,부산광역시,21010,중구,2101057,광복동,B,급식카드가맹점
810,광복경양식,35.1020999,129.0305893,21,부산광역시,21010,중구,2101057,광복동,B,급식카드가맹점
811,광복경양식,35.0952168,128.9228697,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
812,교리김밥,35.2520508,129.2155637,21,부산광역시,21310,기장군,2131011,기장읍,B,급식카드가맹점
813,교원,35.1509621,129.0124737,21,부산광역시,21150,사상구,2115060,주례1동,B,급식카드가맹점
814,교촌치킨 마린시티점,35.1575321,129.1480799,21,부산광역시,21090,해운대구,2109073,우1동,B,급식카드가맹점
815,교촌치킨장전1호점,35.2378676,129.0866585,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
816,구당김밥일번지,35.1857111,129.0831718,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
817,구룡반점,35.1108229,129.1110772,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
822,국가대표 낭만코다리,35.1351933,129.0837102,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
824,국수골목집,35.1000822,129.0138345,21,부산광역시,21020,서구,2102061,아미동,B,급식카드가맹점
825,국수나무,35.2467373,129.0879292,21,부산광역시,21110,금정구,2111069,구서1동,B,급식카드가맹점
826,국수나무,35.2478691,129.2165795,21,부산광역시,21310,기장군,2131011,기장읍,B,급식카드가맹점
827,국수나무 동삼점,35.0822257,129.0702122,21,부산광역시,21040,영도구,2104065,동삼1동,B,급식카드가맹점
828,국수나무 부산만덕점,35.2098511,129.0340743,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
829,국수나무좌동점,35.1684763,129.1825351,21,부산광역시,21090,해운대구,2109066,좌1동,B,급식카드가맹점
830,국제하이포크,35.0734020,129.0692049,21,부산광역시,21040,영도구,2104065,동삼1동,B,급식카드가맹점
831,굿모닝뷔페,35.1958484,128.8988383,21,부산광역시,21120,강서구,2112055,가락동,B,급식카드가맹점
832,귀빈,35.1841552,129.1260683,21,부산광역시,21090,해운대구,2109064,재송1동,B,급식카드가맹점
833,그린맘,35.1859704,129.1073622,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
834,그린쿡,35.0751562,129.0687288,21,부산광역시,21040,영도구,2104065,동삼1동,B,급식카드가맹점
835,그린푸드,35.1866910,129.0696503,21,부산광역시,21130,연제구,2113051,거제1동,B,급식카드가맹점
836,금강루,35.2286681,129.0949474,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
837,금강중국관,35.1143971,129.0874875,21,부산광역시,21070,남구,2107062,감만1동,B,급식카드가맹점
838,금곡반점,35.2615777,129.0151810,21,부산광역시,21080,북구,2108054,금곡동,B,급식카드가맹점
839,금랑,35.1472258,129.0543849,21,부산광역시,21050,부산진구,2105077,범천1동,B,급식카드가맹점
840,금샘루,35.2637933,129.0882452,21,부산광역시,21110,금정구,2111068,남산동,B,급식카드가맹점
841,금송짬뽕,35.2668914,129.0880898,21,부산광역시,21110,금정구,2111068,남산동,B,급식카드가맹점
842,금수각,35.1189706,129.0299007,21,부산광역시,21030,동구,2103051,초량1동,B,급식카드가맹점
843,금실각,35.2496235,129.0148588,21,부산광역시,21080,북구,2108054,금곡동,B,급식카드가맹점
844,금용각,35.2122314,129.0070209,21,부산광역시,21080,북구,2108056,덕천1동,B,급식카드가맹점
845,금정농협두구지점,35.2955591,129.1114383,21,부산광역시,21110,금정구,2111064,선두구동,B,급식카드가맹점
846,금화루,35.1777391,129.0657614,21,부산광역시,21130,연제구,2113054,거제4동,B,급식카드가맹점
847,금화루,35.2142343,129.1108672,21,부산광역시,21110,금정구,2111073,금사회동동,B,급식카드가맹점
848,금화루반점,35.1150291,129.1127824,21,부산광역시,21070,남구,2107058,용호2동,B,급식카드가맹점
849,금화루반점,35.1150154,129.1127843,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
850,기라성,35.2053172,129.1001095,21,부산광역시,21060,동래구,2106063,명장1동,B,급식카드가맹점
851,길림성,35.2611824,129.2325038,21,부산광역시,21310,기장군,2131031,일광면,B,급식카드가맹점
852,길림성,35.1946460,129.0948221,21,부산광역시,21060,동래구,2106051,수민동,B,급식카드가맹점
853,김&밥,35.0653823,128.9825355,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
854,김가네,35.1648260,129.0522297,21,부산광역시,21050,부산진구,2105064,부암1동,B,급식카드가맹점
855,김가네 엄궁점,35.1310308,128.9724350,21,부산광역시,21150,사상구,2115064,엄궁동,B,급식카드가맹점
856,김가네사직역점,35.1980593,129.0640787,21,부산광역시,21060,동래구,2106058,사직1동,B,급식카드가맹점
857,김국당,35.2382163,129.2135314,21,부산광역시,21310,기장군,2131011,기장읍,B,급식카드가맹점
858,김말자 꼬마김밥,35.1027580,129.0300251,21,부산광역시,21010,중구,2101053,대청동,B,급식카드가맹점
859,김밥 나라,35.0919549,129.0443987,21,부산광역시,21040,영도구,2104059,봉래1동,B,급식카드가맹점
860,김밥15시,35.1475395,129.0329137,21,부산광역시,21050,부산진구,2105081,가야제1동,B,급식카드가맹점
861,김밥25시,35.2085109,129.1237239,21,부산광역시,21090,해운대구,2109070,반여1동,B,급식카드가맹점
862,김밥나라,35.1359017,129.0905772,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
863,김밥나라,35.1344874,129.0917365,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
864,김밥나라,35.2258503,129.0920027,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
865,김밥나라,35.2454983,129.2151542,21,부산광역시,21310,기장군,2131011,기장읍,B,급식카드가맹점
866,김밥나라,35.0919013,128.9961400,21,부산광역시,21100,사하구,2110065,감천1동,B,급식카드가맹점
867,김밥나라,35.0808733,128.9685277,21,부산광역시,21100,사하구,2110061,장림2동,B,급식카드가맹점
868,김밥나라,35.2276246,129.1607171,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
869,김밥나라,35.1958948,128.9940432,21,부산광역시,21080,북구,2108051,구포1동,B,급식카드가맹점
870,김밥나라,35.1163368,129.0821592,21,부산광역시,21070,남구,2107062,감만1동,B,급식카드가맹점
871,김밥나라,35.2418338,129.1683295,21,부산광역시,21310,기장군,2131033,철마면,B,급식카드가맹점
872,김밥나라 공항점,35.1801554,128.9549266,21,부산광역시,21120,강서구,2112052,대저2동,B,급식카드가맹점
873,김밥나라율리점,35.2476043,129.0115527,21,부산광역시,21080,북구,2108054,금곡동,B,급식카드가맹점
874,김밥도요리다,35.2205840,129.0801930,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
875,김밥마당,35.1276650,129.0452325,21,부산광역시,21030,동구,2103057,수정2동,B,급식카드가맹점
876,김밥마을,35.1407825,129.1069632,21,부산광역시,21140,수영구,2114051,남천1동,B,급식카드가맹점
877,김밥마을,35.1276650,129.0452325,21,부산광역시,21030,동구,2103057,수정2동,B,급식카드가맹점
878,김밥마을,35.2482134,129.2134089,21,부산광역시,21310,기장군,2131011,기장읍,B,급식카드가맹점
879,김밥만두천국,35.0975957,128.9591543,21,부산광역시,21100,사하구,2110058,신평1동,B,급식카드가맹점
880,김밥명가,35.2639061,129.0193756,21,부산광역시,21080,북구,2108054,금곡동,B,급식카드가맹점
881,김밥사랑,35.2689282,129.0887608,21,부산광역시,21110,금정구,2111068,남산동,B,급식카드가맹점
882,김밥세상,35.0988576,128.9814255,21,부산광역시,21100,사하구,2110051,괴정1동,B,급식카드가맹점
883,김밥세상,35.1947420,129.0067471,21,부산광역시,21080,북구,2108051,구포1동,B,급식카드가맹점
884,김밥시대,35.1805866,129.0474696,21,부산광역시,21050,부산진구,2105054,연지동,B,급식카드가맹점
885,김밥왕국,35.2299497,129.1594015,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
886,김밥이맛이야,35.1405206,129.0491277,21,부산광역시,21030,동구,2103071,범일1동,B,급식카드가맹점
887,김밥이맛이야,35.2016902,129.0732750,21,부산광역시,21060,동래구,2106058,사직1동,B,급식카드가맹점
888,김밥일번지,35.2296925,129.0133047,21,부산광역시,21080,북구,2108055,화명1동,B,급식카드가맹점
889,김밥일번지 다대점,35.0490308,128.9651314,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
890,김밥일번지 백양점,35.1615676,129.0363600,21,부산광역시,21050,부산진구,2105080,당감제1동,B,급식카드가맹점
891,김밥일번지 지사점,35.1499799,128.8309594,21,부산광역시,21120,강서구,2112056,녹산동,B,급식카드가맹점
892,김밥일번지다대점,35.0490308,128.9651314,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
893,김밥제국,35.2038838,129.0990406,21,부산광역시,21060,동래구,2106063,명장1동,B,급식카드가맹점
894,김밥천국,35.2317896,129.1560040,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
895,김밥천국,35.1949235,129.1299113,21,부산광역시,21090,해운대구,2109070,반여1동,B,급식카드가맹점
896,김밥천국,35.1045223,128.9718921,21,부산광역시,21100,사하구,2110055,당리동,B,급식카드가맹점
897,김밥천국,35.0500103,128.9657124,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
898,김밥천국,35.2403381,129.0914028,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
899,김밥천국,35.2206388,129.0879575,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
900,김밥천국,35.2380999,129.0876105,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
901,김밥천국,35.1132075,129.0159569,21,부산광역시,21020,서구,2102057,서대신4동,B,급식카드가맹점
902,김밥천국,35.1155956,129.0180855,21,부산광역시,21020,서구,2102053,동대신3동,B,급식카드가맹점
903,김밥천국,35.0960978,129.0246662,21,부산광역시,21020,서구,2102064,충무동,B,급식카드가맹점
904,김밥천국,35.0760588,129.0163436,21,부산광역시,21020,서구,2102068,암남동,B,급식카드가맹점
